type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Resistance_Ratio,Normalized_Capacity,SOH_Estimate,Health_Class
0,24,41,76,3072,03072.csv,0.046569674,0.0527816223558599,0.1819037541220795,3.4463463986700336,3.6043951731075414,3.6043951731075414,Critical
1,4,41,77,3073,03073.csv,0.046569674,0.0527816223558599,0.1819037541220795,3.4463463986700336,3.6043951731075414,3.6043951731075414,Critical
0,24,41,78,3074,03074.csv,0.046569674,0.051008912,0.1790265457183833,3.5097111210367182,3.6043951731075414,3.6043951731075414,Critical
-1,4,41,79,3075,03075.csv,0.0466508762552983,0.051008912,0.1790265457183833,3.5097111210367182,3.610680057494807,3.610680057494807,Critical
1,4,41,80,3076,03076.csv,0.0466508762552983,0.051008912,0.1790265457183833,3.5097111210367182,3.610680057494807,3.610680057494807,Critical
-1,4,41,81,3077,03077.csv,0.046724881,0.051008912,0.1790265457183833,3.5097111210367182,3.616407869645476,3.616407869645476,Critical
1,4,41,82,3078,03078.csv,0.046724881,0.051008912,0.1790265457183833,3.5097111210367182,3.616407869645476,3.616407869645476,Critical
-1,4,41,83,3079,03079.csv,0.046809935,0.051008912,0.1790265457183833,3.5097111210367182,3.622990871000681,3.622990871000681,Critical
1,4,41,84,3080,03080.csv,0.046809935,0.051008912,0.1790265457183833,3.5097111210367182,3.622990871000681,3.622990871000681,Critical
-1,4,41,85,3081,03081.csv,0.046986658,0.051008912,0.1790265457183833,3.5097111210367182,3.6366688608482605,3.6366688608482605,Critical
1,4,41,86,3082,03082.csv,0.046986658,0.051008912,0.1790265457183833,3.5097111210367182,3.6366688608482605,3.6366688608482605,Critical
-1,4,41,87,3083,03083.csv,0.0469673871185929,0.051008912,0.1790265457183833,3.5097111210367182,3.635177335012686,3.635177335012686,Critical
0,24,41,88,3084,03084.csv,0.0469673871185929,0.0521544407060397,0.1684685405939013,3.2301859307330645,3.635177335012686,3.635177335012686,Critical
1,4,41,89,3085,03085.csv,0.0469673871185929,0.0521544407060397,0.1684685405939013,3.2301859307330645,3.635177335012686,3.635177335012686,Critical
0,24,41,90,3086,03086.csv,0.0469673871185929,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.635177335012686,3.635177335012686,Critical
-1,4,41,91,3087,03087.csv,0.047286767,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.6598966685199685,3.6598966685199685,Critical
1,4,41,92,3088,03088.csv,0.047286767,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.6598966685199685,3.6598966685199685,Critical
-1,4,41,93,3089,03089.csv,0.0468707,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.6276939546575235,3.6276939546575235,Critical
1,4,41,94,3090,03090.csv,0.0468707,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.6276939546575235,3.6276939546575235,Critical
-1,4,41,95,3091,03091.csv,0.0470951589402677,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.645066606243226,3.645066606243226,Critical
1,4,41,96,3092,03092.csv,0.0470951589402677,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.645066606243226,3.645066606243226,Critical
-1,4,41,97,3093,03093.csv,0.046766514,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.619630176596604,3.619630176596604,Critical
1,4,41,98,3094,03094.csv,0.046766514,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.619630176596604,3.619630176596604,Critical
-1,4,41,99,3095,03095.csv,0.0471605709660459,0.0536865232581166,0.1689050958966216,3.1461358576816703,3.650129359956686,3.650129359956686,Critical
0,24,41,100,3096,03096.csv,0.0471605709660459,0.052221127,0.1773860305619135,3.396825016088096,3.650129359956686,3.650129359956686,Critical
1,4,41,101,3097,03097.csv,0.0471605709660459,0.052221127,0.1773860305619135,3.396825016088096,3.650129359956686,3.650129359956686,Critical
0,24,41,102,3098,03098.csv,0.0471605709660459,0.051716439,0.1946753331161998,3.7642834054409624,3.650129359956686,3.650129359956686,Critical
-1,4,41,103,3099,03099.csv,0.7955455472694202,0.051716439,0.1946753331161998,3.7642834054409624,61.573558160726996,61.573558160726996,Critical
0,24,41,104,3100,03100.csv,0.7955455472694202,0.058023281,0.196692356,3.3898868283577417,61.573558160726996,61.573558160726996,Critical
1,4,41,105,3101,03101.csv,0.7955455472694202,0.058023281,0.196692356,3.3898868283577417,61.573558160726996,61.573558160726996,Critical
0,24,41,106,3102,03102.csv,0.7955455472694202,0.0507147148115859,0.178610432479899,3.5218660529487,61.573558160726996,61.573558160726996,Critical
-1,4,41,107,3103,03103.csv,0.7643703247828605,0.0507147148115859,0.178610432479899,3.5218660529487,59.16066127312779,59.16066127312779,Critical
1,4,41,108,3104,03104.csv,0.7643703247828605,0.0507147148115859,0.178610432479899,3.5218660529487,59.16066127312779,59.16066127312779,Critical
-1,4,41,109,3105,03105.csv,0.7511601374075173,0.0507147148115859,0.178610432479899,3.5218660529487,58.13822045441961,58.13822045441961,Critical
1,4,41,110,3106,03106.csv,0.7511601374075173,0.0507147148115859,0.178610432479899,3.5218660529487,58.13822045441961,58.13822045441961,Critical
-1,4,41,111,3107,03107.csv,0.7343527323215224,0.0507147148115859,0.178610432479899,3.5218660529487,56.83736252347461,56.83736252347461,Critical
1,4,41,112,3108,03108.csv,0.7343527323215224,0.0507147148115859,0.178610432479899,3.5218660529487,56.83736252347461,56.83736252347461,Critical
-1,4,41,113,3109,03109.csv,0.7230837868077062,0.0507147148115859,0.178610432479899,3.5218660529487,55.96516975665363,55.96516975665363,Critical
1,4,41,114,3110,03110.csv,0.7230837868077062,0.0507147148115859,0.178610432479899,3.5218660529487,55.96516975665363,55.96516975665363,Critical
-1,4,41,115,3111,03111.csv,0.70162677,0.0507147148115859,0.178610432479899,3.5218660529487,54.30444162248237,54.30444162248237,Critical
0,24,41,116,3112,03112.csv,0.70162677,0.055737222945307,0.1931280779808266,3.4649748906639366,54.30444162248237,54.30444162248237,Critical
1,4,41,117,3113,03113.csv,0.70162677,0.055737222945307,0.1931280779808266,3.4649748906639366,54.30444162248237,54.30444162248237,Critical
0,24,41,118,3114,03114.csv,0.70162677,0.0513491784144563,0.1844073259551683,3.591241995475671,54.30444162248237,54.30444162248237,Critical
-1,4,41,119,3115,03115.csv,0.6931659303745952,0.0513491784144563,0.1844073259551683,3.591241995475671,53.6495903665718,53.6495903665718,Critical
1,4,41,120,3116,03116.csv,0.6931659303745952,0.0513491784144563,0.1844073259551683,3.591241995475671,53.6495903665718,53.6495903665718,Critical
-1,4,41,121,3117,03117.csv,0.6888913848876951,0.0513491784144563,0.1844073259551683,3.591241995475671,53.31874950390629,53.31874950390629,Critical
1,4,41,122,3118,03118.csv,0.6888913848876951,0.0513491784144563,0.1844073259551683,3.591241995475671,53.31874950390629,53.31874950390629,Critical
-1,4,41,123,3119,03119.csv,0.675779452,0.0513491784144563,0.1844073259551683,3.591241995475671,52.30391337663346,52.30391337663346,Critical
1,4,41,124,3120,03120.csv,0.675779452,0.0513491784144563,0.1844073259551683,3.591241995475671,52.30391337663346,52.30391337663346,Critical
-1,4,41,125,3121,03121.csv,0.6618273947622545,0.0513491784144563,0.1844073259551683,3.591241995475671,51.22405338528695,51.22405338528695,Critical
1,4,41,126,3122,03122.csv,0.6618273947622545,0.0513491784144563,0.1844073259551683,3.591241995475671,51.22405338528695,51.22405338528695,Critical
-1,4,41,127,3123,03123.csv,0.6574631820921729,0.0513491784144563,0.1844073259551683,3.591241995475671,50.88627247055568,50.88627247055568,Critical
0,24,41,128,3124,03124.csv,0.6574631820921729,0.057673157,0.1909228264932237,3.3104278736332,50.88627247055568,50.88627247055568,Critical
1,4,41,129,3125,03125.csv,0.6574631820921729,0.057673157,0.1909228264932237,3.3104278736332,50.88627247055568,50.88627247055568,Critical
0,24,41,130,3126,03126.csv,0.6574631820921729,0.053325056,0.1911115666357303,3.58389809540435,50.88627247055568,50.88627247055568,Critical
-1,4,41,131,3127,03127.csv,0.6456423534618417,0.053325056,0.1911115666357303,3.58389809540435,49.971365107079244,49.971365107079244,Critical
1,4,41,132,3128,03128.csv,0.6456423534618417,0.053325056,0.1911115666357303,3.58389809540435,49.971365107079244,49.971365107079244,Critical
-1,4,41,133,3129,03129.csv,0.6511198076200772,0.053325056,0.1911115666357303,3.58389809540435,50.39530858001105,50.39530858001105,Critical
1,4,41,134,3130,03130.csv,0.6511198076200772,0.053325056,0.1911115666357303,3.58389809540435,50.39530858001105,50.39530858001105,Critical
-1,4,41,135,3131,03131.csv,0.6501055746260571,0.053325056,0.1911115666357303,3.58389809540435,50.31680907176771,50.31680907176771,Critical
1,4,41,136,3132,03132.csv,0.6501055746260571,0.053325056,0.1911115666357303,3.58389809540435,50.31680907176771,50.31680907176771,Critical
-1,4,41,137,3133,03133.csv,0.6477136677553827,0.053325056,0.1911115666357303,3.58389809540435,50.131680492615935,50.131680492615935,Critical
1,4,41,138,3134,03134.csv,0.6477136677553827,0.053325056,0.1911115666357303,3.58389809540435,50.131680492615935,50.131680492615935,Critical
-1,4,41,139,3135,03135.csv,0.6402157790795329,0.053325056,0.1911115666357303,3.58389809540435,49.55135962217714,49.55135962217714,Critical
0,24,41,140,3136,03136.csv,0.6402157790795329,0.059805297,0.1898685833434061,3.1747787046924305,49.55135962217714,49.55135962217714,Critical
1,4,41,141,3137,03137.csv,0.6402157790795329,0.059805297,0.1898685833434061,3.1747787046924305,49.55135962217714,49.55135962217714,Critical
0,24,41,142,3138,03138.csv,0.6402157790795329,0.0542435832385519,0.1801049664360681,3.320299944861759,49.55135962217714,49.55135962217714,Critical
-1,4,41,143,3139,03139.csv,0.6345712993829707,0.0542435832385519,0.1801049664360681,3.320299944861759,49.114488722608634,49.114488722608634,Critical
1,4,41,144,3140,03140.csv,0.6345712993829707,0.0542435832385519,0.1801049664360681,3.320299944861759,49.114488722608634,49.114488722608634,Critical
-1,4,41,145,3141,03141.csv,0.6382222543090965,0.0542435832385519,0.1801049664360681,3.320299944861759,49.397064982707874,49.397064982707874,Critical
1,4,41,146,3142,03142.csv,0.6382222543090965,0.0542435832385519,0.1801049664360681,3.320299944861759,49.397064982707874,49.397064982707874,Critical
-1,4,41,147,3143,03143.csv,0.6317495919737762,0.0542435832385519,0.1801049664360681,3.320299944861759,48.896094482493865,48.896094482493865,Critical
1,4,41,148,3144,03144.csv,0.6317495919737762,0.0542435832385519,0.1801049664360681,3.320299944861759,48.896094482493865,48.896094482493865,Critical
-1,4,41,149,3145,03145.csv,0.6312121677261071,0.0542435832385519,0.1801049664360681,3.320299944861759,48.85449897198612,48.85449897198612,Critical
1,4,41,150,3146,03146.csv,0.6312121677261071,0.0542435832385519,0.1801049664360681,3.320299944861759,48.85449897198612,48.85449897198612,Critical
-1,4,41,151,3147,03147.csv,0.6249940030624835,0.0542435832385519,0.1801049664360681,3.320299944861759,48.37322605821925,48.37322605821925,Critical
0,24,41,152,3148,03148.csv,0.6249940030624835,0.061016793,0.1976291734997843,3.238930854654788,48.37322605821925,48.37322605821925,Critical
1,4,41,153,3149,03149.csv,0.6249940030624835,0.061016793,0.1976291734997843,3.238930854654788,48.37322605821925,48.37322605821925,Critical
0,24,41,154,3150,03150.csv,0.6249940030624835,0.055613742,0.1774172070339921,3.190168484508597,48.37322605821925,48.37322605821925,Critical
-1,4,41,155,3151,03151.csv,0.6121306796333824,0.055613742,0.1774172070339921,3.190168484508597,47.37763178203915,47.37763178203915,Critical
1,4,41,156,3152,03152.csv,0.6121306796333824,0.055613742,0.1774172070339921,3.190168484508597,47.37763178203915,47.37763178203915,Critical
-1,4,41,157,3153,03153.csv,0.6236413133961665,0.055613742,0.1774172070339921,3.190168484508597,48.268530712832344,48.268530712832344,Critical
1,4,41,158,3154,03154.csv,0.6236413133961665,0.055613742,0.1774172070339921,3.190168484508597,48.268530712832344,48.268530712832344,Critical
-1,4,41,159,3155,03155.csv,0.6144810146949113,0.055613742,0.1774172070339921,3.190168484508597,47.55954279028371,47.55954279028371,Critical
1,4,41,160,3156,03156.csv,0.6144810146949113,0.055613742,0.1774172070339921,3.190168484508597,47.55954279028371,47.55954279028371,Critical
-1,4,41,161,3157,03157.csv,0.607858778,0.055613742,0.1774172070339921,3.190168484508597,47.04699554809528,47.04699554809528,Critical
1,4,41,162,3158,03158.csv,0.607858778,0.055613742,0.1774172070339921,3.190168484508597,47.04699554809528,47.04699554809528,Critical
0,24,27,0,3159,03159.csv,0.607858778,0.086947837,0.1302971044536257,1.4985663697835945,47.04699554809528,47.04699554809528,Critical
1,24,27,1,3160,03160.csv,0.607858778,0.086947837,0.1302971044536257,1.4985663697835945,47.04699554809528,47.04699554809528,Critical
0,24,27,2,3161,03161.csv,0.607858778,0.082025367,0.1039227647950593,1.2669588518276218,47.04699554809528,47.04699554809528,Critical
-1,24,27,3,3162,03162.csv,1.0379091671384428,0.082025367,0.1039227647950593,1.2669588518276218,80.33199442533937,80.33199442533937,Moderate
1,24,27,4,3163,03163.csv,1.0379091671384428,0.082025367,0.1039227647950593,1.2669588518276218,80.33199442533937,80.33199442533937,Moderate
-1,24,27,5,3164,03164.csv,1.0346916975028986,0.082025367,0.1039227647950593,1.2669588518276218,80.08296901829067,80.08296901829067,Moderate
1,24,27,6,3165,03165.csv,1.0346916975028986,0.082025367,0.1039227647950593,1.2669588518276218,80.08296901829067,80.08296901829067,Moderate
-1,24,27,7,3166,03166.csv,1.0342016453318104,0.082025367,0.1039227647950593,1.2669588518276218,80.04504000723422,80.04504000723422,Moderate
1,24,27,8,3167,03167.csv,1.0342016453318104,0.082025367,0.1039227647950593,1.2669588518276218,80.04504000723422,80.04504000723422,Moderate
-1,24,27,9,3168,03168.csv,1.0347577094730047,0.082025367,0.1039227647950593,1.2669588518276218,80.08807820643781,80.08807820643781,Moderate
1,24,27,10,3169,03169.csv,1.0347577094730047,0.082025367,0.1039227647950593,1.2669588518276218,80.08807820643781,80.08807820643781,Moderate
-1,24,27,11,3170,03170.csv,1.0341805471993573,0.082025367,0.1039227647950593,1.2669588518276218,80.04340705599698,80.04340705599698,Moderate
0,24,27,12,3171,03171.csv,1.0341805471993573,0.099213243,0.1304453848567326,1.314798114771156,80.04340705599698,80.04340705599698,Moderate
1,24,27,13,3172,03172.csv,1.0341805471993573,0.099213243,0.1304453848567326,1.314798114771156,80.04340705599698,80.04340705599698,Moderate
0,24,27,14,3173,03173.csv,1.0341805471993573,0.1018536657316502,0.1202862336183736,1.1809710799735667,80.04340705599698,80.04340705599698,Moderate
-1,24,27,15,3174,03174.csv,1.0276903685911585,0.1018536657316502,0.1202862336183736,1.1809710799735667,79.54108083297045,79.54108083297045,Degraded
0,24,27,16,3175,03175.csv,1.0276903685911585,0.097263938,0.1236201737756323,1.2709764411927502,79.54108083297045,79.54108083297045,Degraded
1,24,27,17,3176,03176.csv,1.0276903685911585,0.097263938,0.1236201737756323,1.2709764411927502,79.54108083297045,79.54108083297045,Degraded
0,24,27,18,3177,03177.csv,1.0276903685911585,0.097824453,0.1170488725429833,1.1965195710624958,79.54108083297045,79.54108083297045,Degraded
-1,24,27,19,3178,03178.csv,1.035501786108742,0.097824453,0.1170488725429833,1.1965195710624958,80.14566817870762,80.14566817870762,Moderate
1,24,27,20,3179,03179.csv,1.035501786108742,0.097824453,0.1170488725429833,1.1965195710624958,80.14566817870762,80.14566817870762,Moderate
1,24,27,21,3180,03180.csv,1.035501786108742,0.097824453,0.1170488725429833,1.1965195710624958,80.14566817870762,80.14566817870762,Moderate
-1,24,27,22,3181,03181.csv,1.0366778606971407,0.097824453,0.1170488725429833,1.1965195710624958,80.2366938871899,80.2366938871899,Moderate
1,24,27,23,3182,03182.csv,1.0366778606971407,0.097824453,0.1170488725429833,1.1965195710624958,80.2366938871899,80.2366938871899,Moderate
-1,24,27,24,3183,03183.csv,1.0356657392941506,0.097824453,0.1170488725429833,1.1965195710624958,80.1583578116671,80.1583578116671,Moderate
1,24,27,25,3184,03184.csv,1.0356657392941506,0.097824453,0.1170488725429833,1.1965195710624958,80.1583578116671,80.1583578116671,Moderate
-1,24,27,26,3185,03185.csv,1.03131807,0.097824453,0.1170488725429833,1.1965195710624958,79.82185731956349,79.82185731956349,Degraded
0,24,27,27,3186,03186.csv,1.03131807,0.099226181,0.1241723377028972,1.251407002179165,79.82185731956349,79.82185731956349,Degraded
1,24,27,28,3187,03187.csv,1.03131807,0.099226181,0.1241723377028972,1.251407002179165,79.82185731956349,79.82185731956349,Degraded
0,24,27,29,3188,03188.csv,1.03131807,0.098769263,0.1161476458508967,1.1759493016658098,79.82185731956349,79.82185731956349,Degraded
-1,24,27,30,3189,03189.csv,1.030396932031301,0.098769263,0.1161476458508967,1.1759493016658098,79.75056317118391,79.75056317118391,Degraded
0,24,27,31,3190,03190.csv,1.030396932031301,0.094932387,0.1216718030356947,1.2816680047842335,79.75056317118391,79.75056317118391,Degraded
1,24,27,32,3191,03191.csv,1.030396932031301,0.094932387,0.1216718030356947,1.2816680047842335,79.75056317118391,79.75056317118391,Degraded
0,24,27,33,3192,03192.csv,1.030396932031301,0.095131578,0.1138331652518359,1.1965865346187772,79.75056317118391,79.75056317118391,Degraded
-1,24,27,34,3193,03193.csv,1.033203833909739,0.095131578,0.1138331652518359,1.1965865346187772,79.96781149424557,79.96781149424557,Degraded
1,24,27,35,3194,03194.csv,1.033203833909739,0.095131578,0.1138331652518359,1.1965865346187772,79.96781149424557,79.96781149424557,Degraded
-1,24,27,36,3195,03195.csv,1.0364396316815456,0.095131578,0.1138331652518359,1.1965865346187772,80.21825546063134,80.21825546063134,Moderate
1,24,27,37,3196,03196.csv,1.0364396316815456,0.095131578,0.1138331652518359,1.1965865346187772,80.21825546063134,80.21825546063134,Moderate
-1,24,27,38,3197,03197.csv,1.0318827757197928,0.095131578,0.1138331652518359,1.1965865346187772,79.86556435884076,79.86556435884076,Degraded
1,24,27,39,3198,03198.csv,1.0318827757197928,0.095131578,0.1138331652518359,1.1965865346187772,79.86556435884076,79.86556435884076,Degraded
-1,24,27,40,3199,03199.csv,1.0338962007886467,0.095131578,0.1138331652518359,1.1965865346187772,80.02139923970316,80.02139923970316,Moderate
1,24,27,41,3200,03200.csv,1.0338962007886467,0.095131578,0.1138331652518359,1.1965865346187772,80.02139923970316,80.02139923970316,Moderate
-1,24,27,42,3201,03201.csv,1.032913474946036,0.095131578,0.1138331652518359,1.1965865346187772,79.94533831895045,79.94533831895045,Degraded
0,24,27,43,3202,03202.csv,1.032913474946036,0.093507785,0.1183255544208533,1.2654085905345025,79.94533831895045,79.94533831895045,Degraded
1,24,27,44,3203,03203.csv,1.032913474946036,0.093507785,0.1183255544208533,1.2654085905345025,79.94533831895045,79.94533831895045,Degraded
0,24,27,45,3204,03204.csv,1.032913474946036,0.094861719,0.1130758840963141,1.192007537796296,79.94533831895045,79.94533831895045,Degraded
-1,24,27,46,3205,03205.csv,1.0231958917308512,0.094861719,0.1130758840963141,1.192007537796296,79.19321774290597,79.19321774290597,Degraded
0,24,27,47,3206,03206.csv,1.0231958917308512,0.094137442,0.1168490878501735,1.24126049494922,79.19321774290597,79.19321774290597,Degraded
1,24,27,48,3207,03207.csv,1.0231958917308512,0.094137442,0.1168490878501735,1.24126049494922,79.19321774290597,79.19321774290597,Degraded
0,24,27,49,3208,03208.csv,1.0231958917308512,0.095478763,0.1127806031952788,1.1812113987618253,79.19321774290597,79.19321774290597,Degraded
-1,24,27,50,3209,03209.csv,1.0348025530073377,0.095478763,0.1127806031952788,1.1812113987618253,80.09154900201811,80.09154900201811,Moderate
1,24,27,51,3210,03210.csv,1.0348025530073377,0.095478763,0.1127806031952788,1.1812113987618253,80.09154900201811,80.09154900201811,Moderate
-1,24,27,52,3211,03211.csv,1.0328831871292912,0.095478763,0.1127806031952788,1.1812113987618253,79.94299410540754,79.94299410540754,Degraded
1,24,27,53,3212,03212.csv,1.0328831871292912,0.095478763,0.1127806031952788,1.1812113987618253,79.94299410540754,79.94299410540754,Degraded
-1,24,27,54,3213,03213.csv,1.0319578063060464,0.095478763,0.1127806031952788,1.1812113987618253,79.87137156897772,79.87137156897772,Degraded
1,24,27,55,3214,03214.csv,1.0319578063060464,0.095478763,0.1127806031952788,1.1812113987618253,79.87137156897772,79.87137156897772,Degraded
-1,24,27,56,3215,03215.csv,1.030476783808577,0.095478763,0.1127806031952788,1.1812113987618253,79.7567435314024,79.7567435314024,Degraded
1,24,27,57,3216,03216.csv,1.030476783808577,0.095478763,0.1127806031952788,1.1812113987618253,79.7567435314024,79.7567435314024,Degraded
-1,24,27,58,3217,03217.csv,1.028344736668279,0.095478763,0.1127806031952788,1.1812113987618253,79.59172755080249,79.59172755080249,Degraded
0,24,27,59,3218,03218.csv,1.028344736668279,0.093685897,0.1186743487619287,1.2667258633594414,79.59172755080249,79.59172755080249,Degraded
1,24,27,60,3219,03219.csv,1.028344736668279,0.093685897,0.1186743487619287,1.2667258633594414,79.59172755080249,79.59172755080249,Degraded
0,24,27,61,3220,03220.csv,1.028344736668279,0.093220774,0.1108404233401677,1.1890099018075917,79.59172755080249,79.59172755080249,Degraded
0,24,27,62,3221,03221.csv,1.028344736668279,0.091985658,0.1082777546412716,1.1771156177550157,79.59172755080249,79.59172755080249,Degraded
1,24,27,63,3222,03222.csv,1.028344736668279,0.091985658,0.1082777546412716,1.1771156177550157,79.59172755080249,79.59172755080249,Degraded
0,24,27,64,3223,03223.csv,1.028344736668279,0.093086002,0.1119394077561612,1.202537495983136,79.59172755080249,79.59172755080249,Degraded
-1,24,27,65,3224,03224.csv,1.0327586606856716,0.093086002,0.1119394077561612,1.202537495983136,79.93335601963724,79.93335601963724,Degraded
1,24,27,66,3225,03225.csv,1.0327586606856716,0.093086002,0.1119394077561612,1.202537495983136,79.93335601963724,79.93335601963724,Degraded
-1,24,27,67,3226,03226.csv,1.0265979911510836,0.093086002,0.1119394077561612,1.202537495983136,79.45653310836714,79.45653310836714,Degraded
1,24,27,68,3227,03227.csv,1.0265979911510836,0.093086002,0.1119394077561612,1.202537495983136,79.45653310836714,79.45653310836714,Degraded
-1,24,27,69,3228,03228.csv,1.0243690578579994,0.093086002,0.1119394077561612,1.202537495983136,79.28401834258261,79.28401834258261,Degraded
1,24,27,70,3229,03229.csv,1.0243690578579994,0.093086002,0.1119394077561612,1.202537495983136,79.28401834258261,79.28401834258261,Degraded
-1,24,27,71,3230,03230.csv,1.0271911893941983,0.093086002,0.1119394077561612,1.202537495983136,79.5024454092387,79.5024454092387,Degraded
1,24,27,72,3231,03231.csv,1.0271911893941983,0.093086002,0.1119394077561612,1.202537495983136,79.5024454092387,79.5024454092387,Degraded
-1,24,27,73,3232,03232.csv,1.025076890909634,0.093086002,0.1119394077561612,1.202537495983136,79.33880313739733,79.33880313739733,Degraded
0,24,27,74,3233,03233.csv,1.025076890909634,0.092159021,0.1193460650131277,1.2950014411842299,79.33880313739733,79.33880313739733,Degraded
1,24,27,75,3234,03234.csv,1.025076890909634,0.092159021,0.1193460650131277,1.2950014411842299,79.33880313739733,79.33880313739733,Degraded
0,24,27,76,3235,03235.csv,1.025076890909634,0.0952786,0.1129824340287099,1.185811231784576,79.33880313739733,79.33880313739733,Degraded
-1,24,27,77,3236,03236.csv,1.0188807583883597,0.0952786,0.1129824340287099,1.185811231784576,78.85923546527629,78.85923546527629,Degraded
0,24,27,78,3237,03237.csv,1.0188807583883597,0.095030388,0.1176535280541569,1.2380621665372649,78.85923546527629,78.85923546527629,Degraded
1,24,27,79,3238,03238.csv,1.0188807583883597,0.095030388,0.1176535280541569,1.2380621665372649,78.85923546527629,78.85923546527629,Degraded
1,22,44,0,3239,03239.csv,1.0188807583883597,0.095030388,0.1176535280541569,1.2380621665372649,78.85923546527629,78.85923546527629,Degraded
0,24,44,1,3240,03240.csv,1.0188807583883597,0.077191691,0.1350486849010689,1.7495235970548808,78.85923546527629,78.85923546527629,Degraded
-1,22,44,2,3241,03241.csv,0.9882487435748012,0.077191691,0.1350486849010689,1.7495235970548808,76.48838171318542,76.48838171318542,Degraded
1,22,44,3,3242,03242.csv,0.9882487435748012,0.077191691,0.1350486849010689,1.7495235970548808,76.48838171318542,76.48838171318542,Degraded
-1,22,44,4,3243,03243.csv,0.9792507527719488,0.077191691,0.1350486849010689,1.7495235970548808,75.79195608182997,75.79195608182997,Degraded
1,22,44,5,3244,03244.csv,0.9792507527719488,0.077191691,0.1350486849010689,1.7495235970548808,75.79195608182997,75.79195608182997,Degraded
-1,22,44,6,3245,03245.csv,0.9758422418560097,0.077191691,0.1350486849010689,1.7495235970548808,75.52814448003745,75.52814448003745,Degraded
1,22,44,7,3246,03246.csv,0.9758422418560097,0.077191691,0.1350486849010689,1.7495235970548808,75.52814448003745,75.52814448003745,Degraded
-1,22,44,8,3247,03247.csv,0.9727521925861212,0.077191691,0.1350486849010689,1.7495235970548808,75.28898114225994,75.28898114225994,Degraded
1,22,44,9,3248,03248.csv,0.9727521925861212,0.077191691,0.1350486849010689,1.7495235970548808,75.28898114225994,75.28898114225994,Degraded
-1,22,44,10,3249,03249.csv,0.9691351663212951,0.077191691,0.1350486849010689,1.7495235970548808,75.00903088944216,75.00903088944216,Degraded
0,24,44,11,3250,03250.csv,0.9691351663212951,0.074458945,0.119289577336351,1.6020852475998821,75.00903088944216,75.00903088944216,Degraded
1,22,44,12,3251,03251.csv,0.9691351663212951,0.074458945,0.119289577336351,1.6020852475998821,75.00903088944216,75.00903088944216,Degraded
0,24,44,13,3252,03252.csv,0.9691351663212951,0.0740509,0.1153830913056648,1.5581592027330498,75.00903088944216,75.00903088944216,Degraded
-1,22,44,14,3253,03253.csv,0.0,0.0740509,0.1153830913056648,1.5581592027330498,0.0,0.0,Critical
1,22,44,15,3254,03254.csv,0.0,0.0740509,0.1153830913056648,1.5581592027330498,0.0,0.0,Critical
-1,22,44,16,3255,03255.csv,0.9657576104548828,0.0740509,0.1153830913056648,1.5581592027330498,74.74761514361155,74.74761514361155,Degraded
1,22,44,17,3256,03256.csv,0.9657576104548828,0.0740509,0.1153830913056648,1.5581592027330498,74.74761514361155,74.74761514361155,Degraded
-1,22,44,18,3257,03257.csv,0.9616355583348636,0.0740509,0.1153830913056648,1.5581592027330498,74.42857694796743,74.42857694796743,Degraded
1,22,44,19,3258,03258.csv,0.9616355583348636,0.0740509,0.1153830913056648,1.5581592027330498,74.42857694796743,74.42857694796743,Degraded
-1,22,44,20,3259,03259.csv,0.958431347,0.0740509,0.1153830913056648,1.5581592027330498,74.18057770560644,74.18057770560644,Degraded
1,22,44,21,3260,03260.csv,0.958431347,0.0740509,0.1153830913056648,1.5581592027330498,74.18057770560644,74.18057770560644,Degraded
-1,22,44,22,3261,03261.csv,0.9556406828847728,0.0740509,0.1153830913056648,1.5581592027330498,73.96458615138835,73.96458615138835,Degraded
0,24,44,23,3262,03262.csv,0.9556406828847728,0.072274301,0.1186046166864356,1.6410344347216252,73.96458615138835,73.96458615138835,Degraded
1,22,44,24,3263,03263.csv,0.9556406828847728,0.072274301,0.1186046166864356,1.6410344347216252,73.96458615138835,73.96458615138835,Degraded
0,24,44,25,3264,03264.csv,0.9556406828847728,0.075472777,0.1133539622789199,1.501918529894824,73.96458615138835,73.96458615138835,Degraded
-1,22,44,26,3265,03265.csv,0.9546919137261438,0.075472777,0.1133539622789199,1.501918529894824,73.89115340681394,73.89115340681394,Degraded
1,22,44,27,3266,03266.csv,0.9546919137261438,0.075472777,0.1133539622789199,1.501918529894824,73.89115340681394,73.89115340681394,Degraded
-1,22,44,28,3267,03267.csv,0.9516698549896372,0.075472777,0.1133539622789199,1.501918529894824,73.65725239383471,73.65725239383471,Degraded
1,22,44,29,3268,03268.csv,0.9516698549896372,0.075472777,0.1133539622789199,1.501918529894824,73.65725239383471,73.65725239383471,Degraded
